id;valor_total;unit;area_util;quartos;vagas;condominio;suites;banheiros;piscina;academia;quadra;endereco;link;bairro;media_bairro;qtd_dados_bairro;media_idh;media_gini;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
1335;270000;5744,68;47;2;1;175;0;1;0;0;0;Rua Arthur Bliss, 344 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-47m2-venda-RS270000-id-2550212284/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;977,7339844;-23,6494631;-46,741918
1336;290000;5576,92;52;2;1;;0;1;0;0;0;Rua Luiz Grassmann, 774 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-52m2-venda-RS290000-id-2601733482/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;651,8827622;-23,6497171;-46,7360286
1337;270000;3857,14;70;2;1;;0;1;0;1;1;Rua Campos dos Goitacazes, 10 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-70m2-venda-RS270000-id-93436190/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;1585,352741;-23,6560509;-46,7428058
1338;315900;5743,64;55;2;1;300;1;1;1;1;1;Avenida Maria Coelho Aguiar, 298 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-55m2-venda-RS315900-id-2591927616/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;540,0827754;-23,6485339;-46,7323167
1340;230000;4600;50;2;1;;0;1;0;0;1;Rua Antônio de Souza Lobo, 143 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-50m2-venda-RS230000-id-2613814899/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;1508,2029;-23,6552905;-46,7426819
1341;299500;4218,31;71;3;1;650;1;2;0;0;1;Rua Nova do Tuparoquera - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-71m2-venda-RS299500-id-2571416755/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;SANTO AMARO;LILAS;2030,410905;-23,6616272;-46,7400763
1342;317000;7547,62;42;2;0;150;0;1;0;0;0;Rua Engenheiro Américo da Graça Martins - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-42m2-venda-RS317000-id-2615782409/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;384,8222039;-23,6454896;-46,7377856
1343;312000;5886,79;53;3;1;300;0;2;1;0;0;Rua Amaro Velho - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-53m2-venda-RS312000-id-2616360695/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;SANTO AMARO;LILAS;1467,965774;-23,6664715;-46,7297636
1344;240000;4067,8;59;3;1;400;0;1;0;0;0;Rua Guilherme Jerônimo Klosternecht, 42 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-59m2-venda-RS240000-id-2550212705/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAMPO LIMPO;LILAS;881,2204254;-23,6552856;-46,7533473
1345;258000;4777,78;54;2;1;300;0;1;0;0;0;Rua Antônio de Souza Lobo, 143 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-54m2-venda-RS258000-id-2567390837/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;1508,2029;-23,6552905;-46,7426819
1346;250000;4629,63;54;2;1;360;0;1;0;0;1;Rua Antônio de Souza Lôbo, 143 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-54m2-venda-RS250000-id-1706995479/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;1508,2029;-23,6552905;-46,7426819
1347;316000;8315,79;38;2;1;10;0;1;0;0;0;Avenida Maria Coelho Aguiar, 298 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-38m2-venda-RS316000-id-2603941082/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;GIOVANNI GRONCHI;LILAS;540,0827754;-23,6485339;-46,7323167
1348;250000;4310,34;58;2;1;400;0;1;0;0;0;Avenida Jacobus Baldi, 74 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-58m2-venda-RS250000-id-2599557162/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAMPO LIMPO;LILAS;1577,288411;-23,6547314;-46,7448647
1349;285000;4596,77;62;2;1;471;0;1;0;0;0;Rua Filipe Neri Teixeira, 57 - Jardim São Luís, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-62m2-venda-RS285000-id-2583203477/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAMPO LIMPO;LILAS;1038,066159;-23,6517702;-46,7493652
1373;250000;5555,56;45;1;1;385;1;1;0;0;0;Estrada do M'Boi Mirim, 1832 - Jardim Ângela, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2565407301/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAPÃO REDONDO;LILAS;2609,777873;-23,6755859;-46,7497143
1379;250000;5555,56;45;1;1;385;1;1;0;0;0;Estrada do M'Boi Mirim, 1832 - Jardim Ângela, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2564955327/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAPÃO REDONDO;LILAS;2609,777873;-23,6755859;-46,7497143
1380;250000;5555,56;45;1;1;385;1;1;0;0;0;Estrada do M'Boi Mirim, 1832 - Jardim Ângela, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2568131030/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAPÃO REDONDO;LILAS;2609,777873;-23,6755859;-46,7497143
1381;250000;5555,56;45;1;1;385;1;1;0;0;0;Estrada do M'Boi Mirim, 1832 - Jardim Ângela, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2565227853/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAPÃO REDONDO;LILAS;2609,777873;-23,6755859;-46,7497143
1382;250000;5555,56;45;1;1;385;1;1;0;0;0;Estrada do M'Boi Mirim, 1832 - Jardim Ângela, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2565830903/;JARDIM SAO LUIS;5094,115152;33;0,76296875;0,43875;75,7309375;1137,373125;CAPÃO REDONDO;LILAS;2609,777873;-23,6755859;-46,7497143
615;184900;4108,89;45;2;0;74;0;1;0;0;0;Rua Sonho Gaúcho, 144 - Ponte Rasa, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ponte-rasa-zona-leste-sao-paulo-45m2-venda-RS184900-id-2495601093/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1657,117624;-23,5259024;-46,4806634
922;210000;3559,32;59;2;1;;0;1;0;0;0;Rua Padre Tomás de Vilanova, 66 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-59m2-venda-RS210000-id-2616713736/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;876,4475973;-23,5480895;-46,4830109
936;210000;3559,32;59;1;1;;0;1;0;0;0;Rua Padre Tomás de Vilanova, 66 - Itaquera, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaquera-zona-leste-sao-paulo-com-garagem-59m2-venda-RS210000-id-2616541925/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;876,4475973;-23,5480895;-46,4830109
1681;175000;4729,73;37;2;0;100;0;1;0;0;0;Avenida Águia de Haia, 1000 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-37m2-venda-RS175000-id-2616769011/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;CORINTHIANS-ITAQUERA;VERMELHA;716,1573894;-23,5370855;-46,4753749
1682;220000;4150,94;53;2;1;315;0;1;0;0;0;Rua Paratiba - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-53m2-venda-RS220000-id-2616593525/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1477,495591;-23,5270373;-46,4840589
1684;315000;4701,49;67;2;1;420;0;1;0;0;1;Rua Piraquara, 549 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-67m2-venda-RS315000-id-2614921134/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1593,015161;-23,5260224;-46,4835746
1685;210001;4375,02;48;2;1;160;0;1;0;0;0;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS210001-id-2616660007/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1688;195000;3482,14;56;2;1;155;0;1;0;0;1;Rua César Diaz, 90 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS195000-id-2615063194/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1252,152941;-23,550938;-46,4805218
1690;219900;5497,5;40;2;0;150;0;1;0;0;0;Rua Brigadeiro Brito Delamare, 222 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-40m2-venda-RS219900-id-2615728140/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;940,1941033;-23,5411389;-46,4940232
1691;240000;5000;48;2;1;180;0;1;0;0;0;Rua Davi Banderali, 199 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS240000-id-2616419327/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;CORINTHIANS-ITAQUERA;VERMELHA;1092,722458;-23,5498536;-46,4783252
1694;240000;5714,29;42;2;0;1;0;1;0;0;0;Rua Fernandes Pereira - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-42m2-venda-RS240000-id-2572412764/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;912,3445119;-23,5392973;-46,4937147
1695;180000;4186,05;43;2;1;200;0;1;0;0;0;Rua Domenico Melli - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-43m2-venda-RS180000-id-2616596550/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1383,93357;-23,5527628;-46,4831951
1696;250000;4464,29;56;2;1;250;0;1;0;0;0;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS250000-id-2614040546/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1698;248845;5924,88;42;2;0;170;0;1;0;0;0;Rua Juciri - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-42m2-venda-RS248845-id-2616052902/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;CORINTHIANS-ITAQUERA;VERMELHA;591,5281773;-23,5398996;-46,4764745
1700;239451;7256,09;33;2;0;170;0;1;0;0;0;Rua Juciri - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-33m2-venda-RS239451-id-2616343175/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;CORINTHIANS-ITAQUERA;VERMELHA;591,5281773;-23,5398996;-46,4764745
1701;250000;3731,34;67;2;0;315;0;1;0;0;1;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-67m2-venda-RS250000-id-2612642856/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1702;580000;3790,85;153;3;5;;1;3;0;0;0;Rua Blaise Pascal - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-153m2-venda-RS580000-id-2616054748/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1395,753399;-23,530325;-46,476581
1703;329001;6451;51;2;1;;0;1;0;0;0;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-51m2-venda-RS329001-id-2537154780/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1704;245000;5212,77;47;2;0;100;0;1;0;0;0;Rua Peixoto Werneck, 132 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-47m2-venda-RS245000-id-2569080533/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;182,291894;-23,5404333;-46,486637
1705;220000;5238,1;42;2;0;130;0;1;0;0;0;Rua Cláudio Ptolomeu, 200 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-42m2-venda-RS220000-id-2611345696/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;CORINTHIANS-ITAQUERA;VERMELHA;1041,66622;-23,5336341;-46,4751074
1706;330000;7021,28;47;2;1;260;0;1;0;0;0;Avenida Águia de Haia, 300 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-47m2-venda-RS330000-id-2583843802/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;371,622215;-23,5390793;-46,4814887
1707;215000;5375;40;2;0;80;0;1;0;0;0;Avenida Maraial, 136 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-40m2-venda-RS215000-id-2569376532/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;774,5441502;-23,5334066;-46,4856792
1708;243800;5079,17;48;2;1;;0;1;0;0;0;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS243800-id-2608186095/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1709;243800;5079,17;48;2;1;;0;1;0;0;0;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS243800-id-2608939403/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1710;245000;5104,17;48;2;1;175;0;1;0;0;0;Rua Davi Banderali, 199 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS245000-id-2578240315/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;CORINTHIANS-ITAQUERA;VERMELHA;1092,722458;-23,5498536;-46,4783252
1711;200000;3571,43;56;2;1;220;0;1;0;0;0;Avenida Waldemar Tietz, 0 - Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS200000-id-2572597323/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;1119,541034;-23,5501911;-46,4874073
1712;225000;5000;45;2;0;;0;1;0;0;0;Artur Alvim, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-45m2-venda-RS225000-id-2574545051/;ARTUR ALVIM;4652,319333;15;0,7605;0,411666667;76,1475;826,6166667;ARTUR ALVIM;VERMELHA;208,4566407;-23,539395;-46,4830999
1450;528000;8800;60;2;1;400;1;2;1;1;1;Rua Maria Daffre, 235 - Móoca, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-60m2-venda-RS528000-id-2616361993/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;PRATA;409,5752682;-23,5843233;-46,5880279
1452;558000;9300;60;2;1;468;1;2;1;1;1;Rua Maria Daffre, 235 - Móoca, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-60m2-venda-RS558000-id-2616356114/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;PRATA;409,5752682;-23,5843233;-46,5880279
1462;510000;8947,37;57;2;1;512;1;2;0;0;0;Rua Maria Daffre, 155 - Móoca, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-57m2-venda-RS510000-id-2520027323/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;PRATA;430,3619907;-23,5834795;-46,588009
2473;450000;4245,28;106;3;0;594;1;2;0;0;0;Rua Falchi Gianini, 247 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-106m2-venda-RS450000-id-2605960535/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;894,4352375;-23,5764401;-46,5806651
2474;540000;8437,5;64;2;1;635;1;2;0;0;0;Rua Ibitirama, 1809 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-64m2-venda-RS540000-id-2616487154/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;TAMANDUATEÍ;VERDE;1238,320559;-23,5954154;-46,5779892
2475;700000;9722,22;72;2;1;426;1;2;1;0;0;Rua Imbituba, 140 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-72m2-venda-RS700000-id-2616704503/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;PRATA;170,4890575;-23,5833516;-46,5835512
2476;585000;7312,5;80;3;2;700;1;2;0;0;0;Rua Guanhães, 60 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-80m2-venda-RS585000-id-2616832340/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;708,5086426;-23,58708;-46,5758682
2477;508000;7815,38;65;2;1;700;1;2;1;0;1;Rua Ibitirama, 2300 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-65m2-venda-RS508000-id-2616331456/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;746,3152437;-23,5909873;-46,5806427
2478;700000;9722,22;72;2;1;426;1;2;1;0;1;Rua Imbituba, 140 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-72m2-venda-RS700000-id-2616682114/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;PRATA;170,4890575;-23,5833516;-46,5835512
2479;850000;9340,66;91;3;2;900;1;2;0;0;0;Rua Orfanato, 411 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-91m2-venda-RS850000-id-2616684385/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;536,0956184;-23,5796051;-46,5814229
2480;820000;9879,52;83;3;2;720;1;2;1;0;1;Rua Ettore Ximenes, 313 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-83m2-venda-RS820000-id-2616706132/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;162,4808687;-23,5830453;-46,5815502
2482;675000;11440,68;59;2;2;610;1;2;0;0;0;Rua Ettore Ximenes, 300 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-59m2-venda-RS675000-id-2616702324/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;162,6935636;-23,5829327;-46,5820381
2483;380000;7307,69;52;2;1;550;0;1;0;0;0;Rua Ibitirama, 1776 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-52m2-venda-RS380000-id-2615441134/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;TAMANDUATEÍ;VERDE;1135,52878;-23,5947507;-46,5788738
2484;380000;7037,04;54;2;1;550;1;2;1;1;1;Rua Ibitirama, 2300 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-54m2-venda-RS380000-id-2616342005/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;VILA PRUDENTE;VERDE;746,3152437;-23,5909873;-46,5806427
2485;749000;8415,73;89;2;1;430;1;2;1;0;1;Avenida Professor Luiz Ignácio Anhaia Mello, 2597 - Vila Prudente, São Paulo - SP;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-89m2-venda-RS749000-id-2615937057/;VILA PRUDENTE;7985,175556;18;0,8044;0,454;77,5915;1427,0245;ORATÓRIO;PRATA;683,7430914;-23,5826279;-46,5688497
